image_id,image_patch,mask_patch,label
071,patches\real\071_111.png,patches\mask\071_111.png,0
071,patches\real\071_112.png,patches\mask\071_112.png,0
071,patches\real\071_113.png,patches\mask\071_113.png,0
071,patches\real\071_114.png,patches\mask\071_114.png,0
071,patches\real\071_115.png,patches\mask\071_115.png,0
071,patches\real\071_116.png,patches\mask\071_116.png,0
071,patches\real\071_117.png,patches\mask\071_117.png,0
071,patches\real\071_118.png,patches\mask\071_118.png,1
071,patches\real\071_119.png,patches\mask\071_119.png,1
071,patches\real\071_120.png,patches\mask\071_120.png,1
071,patches\real\071_121.png,patches\mask\071_121.png,1
071,patches\real\071_122.png,patches\mask\071_122.png,0
071,patches\real\071_123.png,patches\mask\071_123.png,0
071,patches\real\071_124.png,patches\mask\071_124.png,0
071,patches\real\071_125.png,patches\mask\071_125.png,0
071,patches\real\071_126.png,patches\mask\071_126.png,0
071,patches\real\071_127.png,patches\mask\071_127.png,0
071,patches\real\071_128.png,patches\mask\071_128.png,0
071,patches\real\071_129.png,patches\mask\071_129.png,0
071,patches\real\071_130.png,patches\mask\071_130.png,0
071,patches\real\071_131.png,patches\mask\071_131.png,0
071,patches\real\071_132.png,patches\mask\071_132.png,0
071,patches\real\071_133.png,patches\mask\071_133.png,0
071,patches\real\071_134.png,patches\mask\071_134.png,1
071,patches\real\071_135.png,patches\mask\071_135.png,1
071,patches\real\071_136.png,patches\mask\071_136.png,1
071,patches\real\071_137.png,patches\mask\071_137.png,1
071,patches\real\071_138.png,patches\mask\071_138.png,0
071,patches\real\071_139.png,patches\mask\071_139.png,0
071,patches\real\071_140.png,patches\mask\071_140.png,0
071,patches\real\071_141.png,patches\mask\071_141.png,0
071,patches\real\071_142.png,patches\mask\071_142.png,0
071,patches\real\071_143.png,patches\mask\071_143.png,0
071,patches\real\071_144.png,patches\mask\071_144.png,0
071,patches\real\071_145.png,patches\mask\071_145.png,0
071,patches\real\071_146.png,patches\mask\071_146.png,0
071,patches\real\071_147.png,patches\mask\071_147.png,0
071,patches\real\071_148.png,patches\mask\071_148.png,0
071,patches\real\071_149.png,patches\mask\071_149.png,0
071,patches\real\071_150.png,patches\mask\071_150.png,1
071,patches\real\071_151.png,patches\mask\071_151.png,1
071,patches\real\071_152.png,patches\mask\071_152.png,1
071,patches\real\071_153.png,patches\mask\071_153.png,0
071,patches\real\071_154.png,patches\mask\071_154.png,0
071,patches\real\071_155.png,patches\mask\071_155.png,0
071,patches\real\071_156.png,patches\mask\071_156.png,0
071,patches\real\071_157.png,patches\mask\071_157.png,0
071,patches\real\071_158.png,patches\mask\071_158.png,0
071,patches\real\071_159.png,patches\mask\071_159.png,0
071,patches\real\071_160.png,patches\mask\071_160.png,0
071,patches\real\071_161.png,patches\mask\071_161.png,0
071,patches\real\071_162.png,patches\mask\071_162.png,0
071,patches\real\071_163.png,patches\mask\071_163.png,0
071,patches\real\071_164.png,patches\mask\071_164.png,0
071,patches\real\071_165.png,patches\mask\071_165.png,0
071,patches\real\071_166.png,patches\mask\071_166.png,1
071,patches\real\071_167.png,patches\mask\071_167.png,1
071,patches\real\071_168.png,patches\mask\071_168.png,1
071,patches\real\071_169.png,patches\mask\071_169.png,0
071,patches\real\071_170.png,patches\mask\071_170.png,0
071,patches\real\071_171.png,patches\mask\071_171.png,0
071,patches\real\071_172.png,patches\mask\071_172.png,0
071,patches\real\071_173.png,patches\mask\071_173.png,0
071,patches\real\071_174.png,patches\mask\071_174.png,0
071,patches\real\071_175.png,patches\mask\071_175.png,0
071,patches\real\071_176.png,patches\mask\071_176.png,0
071,patches\real\071_177.png,patches\mask\071_177.png,0
071,patches\real\071_178.png,patches\mask\071_178.png,0
071,patches\real\071_179.png,patches\mask\071_179.png,0
071,patches\real\071_180.png,patches\mask\071_180.png,0
071,patches\real\071_181.png,patches\mask\071_181.png,0
071,patches\real\071_182.png,patches\mask\071_182.png,1
071,patches\real\071_183.png,patches\mask\071_183.png,1
071,patches\real\071_184.png,patches\mask\071_184.png,1
071,patches\real\071_185.png,patches\mask\071_185.png,0
071,patches\real\071_186.png,patches\mask\071_186.png,0
071,patches\real\071_187.png,patches\mask\071_187.png,0
071,patches\real\071_188.png,patches\mask\071_188.png,0
071,patches\real\071_189.png,patches\mask\071_189.png,0
071,patches\real\071_190.png,patches\mask\071_190.png,0
071,patches\real\071_191.png,patches\mask\071_191.png,0
071,patches\real\071_192.png,patches\mask\071_192.png,0
071,patches\real\071_193.png,patches\mask\071_193.png,0
071,patches\real\071_194.png,patches\mask\071_194.png,0
071,patches\real\071_195.png,patches\mask\071_195.png,0
071,patches\real\071_196.png,patches\mask\071_196.png,0
071,patches\real\071_197.png,patches\mask\071_197.png,0
071,patches\real\071_198.png,patches\mask\071_198.png,1
071,patches\real\071_199.png,patches\mask\071_199.png,1
071,patches\real\071_200.png,patches\mask\071_200.png,1
071,patches\real\071_201.png,patches\mask\071_201.png,0
071,patches\real\071_202.png,patches\mask\071_202.png,0
071,patches\real\071_203.png,patches\mask\071_203.png,0
071,patches\real\071_204.png,patches\mask\071_204.png,0
071,patches\real\071_205.png,patches\mask\071_205.png,0
071,patches\real\071_206.png,patches\mask\071_206.png,0
071,patches\real\071_207.png,patches\mask\071_207.png,0
071,patches\real\071_208.png,patches\mask\071_208.png,0
071,patches\real\071_209.png,patches\mask\071_209.png,0
071,patches\real\071_210.png,patches\mask\071_210.png,0
071,patches\real\071_211.png,patches\mask\071_211.png,0
071,patches\real\071_212.png,patches\mask\071_212.png,0
071,patches\real\071_213.png,patches\mask\071_213.png,0
071,patches\real\071_214.png,patches\mask\071_214.png,1
071,patches\real\071_215.png,patches\mask\071_215.png,1
071,patches\real\071_216.png,patches\mask\071_216.png,1
071,patches\real\071_217.png,patches\mask\071_217.png,0
071,patches\real\071_218.png,patches\mask\071_218.png,0
071,patches\real\071_219.png,patches\mask\071_219.png,0
071,patches\real\071_220.png,patches\mask\071_220.png,0
071,patches\real\071_221.png,patches\mask\071_221.png,0
071,patches\real\071_222.png,patches\mask\071_222.png,0
071,patches\real\071_223.png,patches\mask\071_223.png,0
071,patches\real\071_224.png,patches\mask\071_224.png,0
071,patches\real\071_225.png,patches\mask\071_225.png,0
071,patches\real\071_226.png,patches\mask\071_226.png,0
071,patches\real\071_227.png,patches\mask\071_227.png,0
071,patches\real\071_228.png,patches\mask\071_228.png,0
071,patches\real\071_229.png,patches\mask\071_229.png,0
071,patches\real\071_230.png,patches\mask\071_230.png,1
071,patches\real\071_231.png,patches\mask\071_231.png,1
071,patches\real\071_232.png,patches\mask\071_232.png,1
071,patches\real\071_233.png,patches\mask\071_233.png,0
071,patches\real\071_234.png,patches\mask\071_234.png,0
071,patches\real\071_235.png,patches\mask\071_235.png,0
071,patches\real\071_236.png,patches\mask\071_236.png,0
071,patches\real\071_237.png,patches\mask\071_237.png,0
071,patches\real\071_238.png,patches\mask\071_238.png,0
071,patches\real\071_239.png,patches\mask\071_239.png,0
071,patches\real\071_240.png,patches\mask\071_240.png,0
071,patches\real\071_241.png,patches\mask\071_241.png,0
071,patches\real\071_242.png,patches\mask\071_242.png,0
071,patches\real\071_243.png,patches\mask\071_243.png,0
071,patches\real\071_244.png,patches\mask\071_244.png,0
071,patches\real\071_245.png,patches\mask\071_245.png,0
071,patches\real\071_246.png,patches\mask\071_246.png,1
071,patches\real\071_247.png,patches\mask\071_247.png,1
071,patches\real\071_248.png,patches\mask\071_248.png,1
071,patches\real\071_249.png,patches\mask\071_249.png,0
071,patches\real\071_250.png,patches\mask\071_250.png,0
071,patches\real\071_251.png,patches\mask\071_251.png,0
071,patches\real\071_252.png,patches\mask\071_252.png,0
071,patches\real\071_253.png,patches\mask\071_253.png,0
071,patches\real\071_254.png,patches\mask\071_254.png,0
071,patches\real\071_255.png,patches\mask\071_255.png,0
072,patches\real\072_000.png,patches\mask\072_000.png,0
072,patches\real\072_001.png,patches\mask\072_001.png,0
072,patches\real\072_002.png,patches\mask\072_002.png,0
072,patches\real\072_003.png,patches\mask\072_003.png,0
072,patches\real\072_004.png,patches\mask\072_004.png,0
072,patches\real\072_005.png,patches\mask\072_005.png,0
072,patches\real\072_006.png,patches\mask\072_006.png,0
072,patches\real\072_007.png,patches\mask\072_007.png,0
072,patches\real\072_008.png,patches\mask\072_008.png,0
072,patches\real\072_009.png,patches\mask\072_009.png,0
072,patches\real\072_010.png,patches\mask\072_010.png,0
072,patches\real\072_011.png,patches\mask\072_011.png,0
072,patches\real\072_012.png,patches\mask\072_012.png,0
072,patches\real\072_013.png,patches\mask\072_013.png,0
072,patches\real\072_014.png,patches\mask\072_014.png,0
072,patches\real\072_015.png,patches\mask\072_015.png,0
072,patches\real\072_016.png,patches\mask\072_016.png,0
072,patches\real\072_017.png,patches\mask\072_017.png,0
072,patches\real\072_018.png,patches\mask\072_018.png,0
072,patches\real\072_019.png,patches\mask\072_019.png,0
072,patches\real\072_020.png,patches\mask\072_020.png,0
072,patches\real\072_021.png,patches\mask\072_021.png,0
072,patches\real\072_022.png,patches\mask\072_022.png,0
072,patches\real\072_023.png,patches\mask\072_023.png,0
072,patches\real\072_024.png,patches\mask\072_024.png,0
072,patches\real\072_025.png,patches\mask\072_025.png,0
072,patches\real\072_026.png,patches\mask\072_026.png,0
072,patches\real\072_027.png,patches\mask\072_027.png,0
072,patches\real\072_028.png,patches\mask\072_028.png,0
072,patches\real\072_029.png,patches\mask\072_029.png,0
072,patches\real\072_030.png,patches\mask\072_030.png,0
072,patches\real\072_031.png,patches\mask\072_031.png,0
072,patches\real\072_032.png,patches\mask\072_032.png,0
072,patches\real\072_033.png,patches\mask\072_033.png,0
072,patches\real\072_034.png,patches\mask\072_034.png,0
072,patches\real\072_035.png,patches\mask\072_035.png,0
072,patches\real\072_036.png,patches\mask\072_036.png,0
072,patches\real\072_037.png,patches\mask\072_037.png,0
072,patches\real\072_038.png,patches\mask\072_038.png,0
072,patches\real\072_039.png,patches\mask\072_039.png,0
072,patches\real\072_040.png,patches\mask\072_040.png,1
072,patches\real\072_041.png,patches\mask\072_041.png,0
072,patches\real\072_042.png,patches\mask\072_042.png,0
072,patches\real\072_043.png,patches\mask\072_043.png,0
072,patches\real\072_044.png,patches\mask\072_044.png,0
072,patches\real\072_045.png,patches\mask\072_045.png,0
072,patches\real\072_046.png,patches\mask\072_046.png,0
072,patches\real\072_047.png,patches\mask\072_047.png,0
072,patches\real\072_048.png,patches\mask\072_048.png,0
072,patches\real\072_049.png,patches\mask\072_049.png,0
072,patches\real\072_050.png,patches\mask\072_050.png,0
072,patches\real\072_051.png,patches\mask\072_051.png,0
072,patches\real\072_052.png,patches\mask\072_052.png,0
072,patches\real\072_053.png,patches\mask\072_053.png,0
072,patches\real\072_054.png,patches\mask\072_054.png,1
072,patches\real\072_055.png,patches\mask\072_055.png,0
072,patches\real\072_056.png,patches\mask\072_056.png,1
072,patches\real\072_057.png,patches\mask\072_057.png,1
072,patches\real\072_058.png,patches\mask\072_058.png,0
072,patches\real\072_059.png,patches\mask\072_059.png,0
072,patches\real\072_060.png,patches\mask\072_060.png,0
072,patches\real\072_061.png,patches\mask\072_061.png,0
072,patches\real\072_062.png,patches\mask\072_062.png,0
072,patches\real\072_063.png,patches\mask\072_063.png,0
072,patches\real\072_064.png,patches\mask\072_064.png,0
072,patches\real\072_065.png,patches\mask\072_065.png,0
072,patches\real\072_066.png,patches\mask\072_066.png,0
072,patches\real\072_067.png,patches\mask\072_067.png,0
072,patches\real\072_068.png,patches\mask\072_068.png,0
072,patches\real\072_069.png,patches\mask\072_069.png,0
072,patches\real\072_070.png,patches\mask\072_070.png,1
072,patches\real\072_071.png,patches\mask\072_071.png,1
072,patches\real\072_072.png,patches\mask\072_072.png,1
072,patches\real\072_073.png,patches\mask\072_073.png,1
072,patches\real\072_074.png,patches\mask\072_074.png,0
072,patches\real\072_075.png,patches\mask\072_075.png,0
072,patches\real\072_076.png,patches\mask\072_076.png,0
072,patches\real\072_077.png,patches\mask\072_077.png,0
072,patches\real\072_078.png,patches\mask\072_078.png,0
072,patches\real\072_079.png,patches\mask\072_079.png,0
072,patches\real\072_080.png,patches\mask\072_080.png,0
072,patches\real\072_081.png,patches\mask\072_081.png,0
072,patches\real\072_082.png,patches\mask\072_082.png,0
072,patches\real\072_083.png,patches\mask\072_083.png,0
072,patches\real\072_084.png,patches\mask\072_084.png,0
072,patches\real\072_085.png,patches\mask\072_085.png,0
072,patches\real\072_086.png,patches\mask\072_086.png,1
072,patches\real\072_087.png,patches\mask\072_087.png,1
072,patches\real\072_088.png,patches\mask\072_088.png,1
072,patches\real\072_089.png,patches\mask\072_089.png,1
072,patches\real\072_090.png,patches\mask\072_090.png,1
072,patches\real\072_091.png,patches\mask\072_091.png,0
072,patches\real\072_092.png,patches\mask\072_092.png,0
072,patches\real\072_093.png,patches\mask\072_093.png,0
072,patches\real\072_094.png,patches\mask\072_094.png,0
072,patches\real\072_095.png,patches\mask\072_095.png,0
072,patches\real\072_096.png,patches\mask\072_096.png,0
072,patches\real\072_097.png,patches\mask\072_097.png,0
072,patches\real\072_098.png,patches\mask\072_098.png,0
072,patches\real\072_099.png,patches\mask\072_099.png,0
072,patches\real\072_100.png,patches\mask\072_100.png,0
072,patches\real\072_101.png,patches\mask\072_101.png,0
072,patches\real\072_102.png,patches\mask\072_102.png,1
072,patches\real\072_103.png,patches\mask\072_103.png,1
072,patches\real\072_104.png,patches\mask\072_104.png,1
072,patches\real\072_105.png,patches\mask\072_105.png,1
072,patches\real\072_106.png,patches\mask\072_106.png,1
072,patches\real\072_107.png,patches\mask\072_107.png,0
072,patches\real\072_108.png,patches\mask\072_108.png,0
072,patches\real\072_109.png,patches\mask\072_109.png,0
072,patches\real\072_110.png,patches\mask\072_110.png,0
072,patches\real\072_111.png,patches\mask\072_111.png,0
072,patches\real\072_112.png,patches\mask\072_112.png,0
072,patches\real\072_113.png,patches\mask\072_113.png,0
072,patches\real\072_114.png,patches\mask\072_114.png,0
072,patches\real\072_115.png,patches\mask\072_115.png,0
072,patches\real\072_116.png,patches\mask\072_116.png,0
072,patches\real\072_117.png,patches\mask\072_117.png,0
072,patches\real\072_118.png,patches\mask\072_118.png,1
072,patches\real\072_119.png,patches\mask\072_119.png,1
072,patches\real\072_120.png,patches\mask\072_120.png,1
072,patches\real\072_121.png,patches\mask\072_121.png,1
072,patches\real\072_122.png,patches\mask\072_122.png,0
072,patches\real\072_123.png,patches\mask\072_123.png,0
072,patches\real\072_124.png,patches\mask\072_124.png,0
072,patches\real\072_125.png,patches\mask\072_125.png,0
072,patches\real\072_126.png,patches\mask\072_126.png,0
072,patches\real\072_127.png,patches\mask\072_127.png,0
072,patches\real\072_128.png,patches\mask\072_128.png,0
072,patches\real\072_129.png,patches\mask\072_129.png,0
072,patches\real\072_130.png,patches\mask\072_130.png,0
072,patches\real\072_131.png,patches\mask\072_131.png,0
072,patches\real\072_132.png,patches\mask\072_132.png,0
072,patches\real\072_133.png,patches\mask\072_133.png,0
072,patches\real\072_134.png,patches\mask\072_134.png,1
072,patches\real\072_135.png,patches\mask\072_135.png,1
072,patches\real\072_136.png,patches\mask\072_136.png,1
072,patches\real\072_137.png,patches\mask\072_137.png,0
072,patches\real\072_138.png,patches\mask\072_138.png,0
072,patches\real\072_139.png,patches\mask\072_139.png,0
072,patches\real\072_140.png,patches\mask\072_140.png,0
072,patches\real\072_141.png,patches\mask\072_141.png,0
072,patches\real\072_142.png,patches\mask\072_142.png,0
072,patches\real\072_143.png,patches\mask\072_143.png,0
072,patches\real\072_144.png,patches\mask\072_144.png,0
072,patches\real\072_145.png,patches\mask\072_145.png,0
072,patches\real\072_146.png,patches\mask\072_146.png,0
072,patches\real\072_147.png,patches\mask\072_147.png,0
072,patches\real\072_148.png,patches\mask\072_148.png,0
072,patches\real\072_149.png,patches\mask\072_149.png,1
072,patches\real\072_150.png,patches\mask\072_150.png,1
072,patches\real\072_151.png,patches\mask\072_151.png,1
072,patches\real\072_152.png,patches\mask\072_152.png,1
072,patches\real\072_153.png,patches\mask\072_153.png,0
072,patches\real\072_154.png,patches\mask\072_154.png,0
072,patches\real\072_155.png,patches\mask\072_155.png,0
072,patches\real\072_156.png,patches\mask\072_156.png,0
072,patches\real\072_157.png,patches\mask\072_157.png,0
072,patches\real\072_158.png,patches\mask\072_158.png,0
072,patches\real\072_159.png,patches\mask\072_159.png,0
072,patches\real\072_160.png,patches\mask\072_160.png,0
072,patches\real\072_161.png,patches\mask\072_161.png,0
072,patches\real\072_162.png,patches\mask\072_162.png,0
072,patches\real\072_163.png,patches\mask\072_163.png,0
072,patches\real\072_164.png,patches\mask\072_164.png,0
072,patches\real\072_165.png,patches\mask\072_165.png,1
072,patches\real\072_166.png,patches\mask\072_166.png,1
072,patches\real\072_167.png,patches\mask\072_167.png,1
072,patches\real\072_168.png,patches\mask\072_168.png,0
072,patches\real\072_169.png,patches\mask\072_169.png,0
072,patches\real\072_170.png,patches\mask\072_170.png,0
072,patches\real\072_171.png,patches\mask\072_171.png,0
072,patches\real\072_172.png,patches\mask\072_172.png,0
072,patches\real\072_173.png,patches\mask\072_173.png,0
072,patches\real\072_174.png,patches\mask\072_174.png,0
072,patches\real\072_175.png,patches\mask\072_175.png,0
072,patches\real\072_176.png,patches\mask\072_176.png,0
072,patches\real\072_177.png,patches\mask\072_177.png,0
072,patches\real\072_178.png,patches\mask\072_178.png,0
072,patches\real\072_179.png,patches\mask\072_179.png,0
072,patches\real\072_180.png,patches\mask\072_180.png,0
072,patches\real\072_181.png,patches\mask\072_181.png,1
072,patches\real\072_182.png,patches\mask\072_182.png,1
072,patches\real\072_183.png,patches\mask\072_183.png,1
072,patches\real\072_184.png,patches\mask\072_184.png,0
072,patches\real\072_185.png,patches\mask\072_185.png,0
072,patches\real\072_186.png,patches\mask\072_186.png,0
072,patches\real\072_187.png,patches\mask\072_187.png,0
072,patches\real\072_188.png,patches\mask\072_188.png,0
072,patches\real\072_189.png,patches\mask\072_189.png,0
072,patches\real\072_190.png,patches\mask\072_190.png,0
072,patches\real\072_191.png,patches\mask\072_191.png,0
072,patches\real\072_192.png,patches\mask\072_192.png,0
072,patches\real\072_193.png,patches\mask\072_193.png,0
072,patches\real\072_194.png,patches\mask\072_194.png,0
072,patches\real\072_195.png,patches\mask\072_195.png,0
072,patches\real\072_196.png,patches\mask\072_196.png,0
072,patches\real\072_197.png,patches\mask\072_197.png,1
072,patches\real\072_198.png,patches\mask\072_198.png,1
072,patches\real\072_199.png,patches\mask\072_199.png,1
072,patches\real\072_200.png,patches\mask\072_200.png,0
072,patches\real\072_201.png,patches\mask\072_201.png,0
072,patches\real\072_202.png,patches\mask\072_202.png,0
072,patches\real\072_203.png,patches\mask\072_203.png,0
072,patches\real\072_204.png,patches\mask\072_204.png,0
072,patches\real\072_205.png,patches\mask\072_205.png,0
072,patches\real\072_206.png,patches\mask\072_206.png,0
072,patches\real\072_207.png,patches\mask\072_207.png,0
072,patches\real\072_208.png,patches\mask\072_208.png,0
072,patches\real\072_209.png,patches\mask\072_209.png,0
072,patches\real\072_210.png,patches\mask\072_210.png,0
072,patches\real\072_211.png,patches\mask\072_211.png,0
072,patches\real\072_212.png,patches\mask\072_212.png,0
072,patches\real\072_213.png,patches\mask\072_213.png,1
072,patches\real\072_214.png,patches\mask\072_214.png,1
072,patches\real\072_215.png,patches\mask\072_215.png,1
072,patches\real\072_216.png,patches\mask\072_216.png,0
072,patches\real\072_217.png,patches\mask\072_217.png,0
072,patches\real\072_218.png,patches\mask\072_218.png,0
072,patches\real\072_219.png,patches\mask\072_219.png,0
072,patches\real\072_220.png,patches\mask\072_220.png,0
072,patches\real\072_221.png,patches\mask\072_221.png,0
072,patches\real\072_222.png,patches\mask\072_222.png,0
072,patches\real\072_223.png,patches\mask\072_223.png,0
072,patches\real\072_224.png,patches\mask\072_224.png,0
072,patches\real\072_225.png,patches\mask\072_225.png,0
072,patches\real\072_226.png,patches\mask\072_226.png,0
072,patches\real\072_227.png,patches\mask\072_227.png,0
072,patches\real\072_228.png,patches\mask\072_228.png,0
072,patches\real\072_229.png,patches\mask\072_229.png,1
072,patches\real\072_230.png,patches\mask\072_230.png,1
072,patches\real\072_231.png,patches\mask\072_231.png,1
072,patches\real\072_232.png,patches\mask\072_232.png,0
072,patches\real\072_233.png,patches\mask\072_233.png,0
072,patches\real\072_234.png,patches\mask\072_234.png,0
072,patches\real\072_235.png,patches\mask\072_235.png,0
072,patches\real\072_236.png,patches\mask\072_236.png,0
072,patches\real\072_237.png,patches\mask\072_237.png,0
072,patches\real\072_238.png,patches\mask\072_238.png,0
072,patches\real\072_239.png,patches\mask\072_239.png,0
072,patches\real\072_240.png,patches\mask\072_240.png,0
072,patches\real\072_241.png,patches\mask\072_241.png,0
072,patches\real\072_242.png,patches\mask\072_242.png,0
072,patches\real\072_243.png,patches\mask\072_243.png,0
072,patches\real\072_244.png,patches\mask\072_244.png,0
072,patches\real\072_245.png,patches\mask\072_245.png,1
072,patches\real\072_246.png,patches\mask\072_246.png,1
072,patches\real\072_247.png,patches\mask\072_247.png,1
072,patches\real\072_248.png,patches\mask\072_248.png,1
072,patches\real\072_249.png,patches\mask\072_249.png,0
072,patches\real\072_250.png,patches\mask\072_250.png,0
072,patches\real\072_251.png,patches\mask\072_251.png,0
072,patches\real\072_252.png,patches\mask\072_252.png,0
072,patches\real\072_253.png,patches\mask\072_253.png,0
072,patches\real\072_254.png,patches\mask\072_254.png,0
072,patches\real\072_255.png,patches\mask\072_255.png,0
073,patches\real\073_000.png,patches\mask\073_000.png,0
073,patches\real\073_001.png,patches\mask\073_001.png,0
073,patches\real\073_002.png,patches\mask\073_002.png,0
073,patches\real\073_003.png,patches\mask\073_003.png,0
073,patches\real\073_004.png,patches\mask\073_004.png,0
073,patches\real\073_005.png,patches\mask\073_005.png,0
073,patches\real\073_006.png,patches\mask\073_006.png,0
073,patches\real\073_007.png,patches\mask\073_007.png,0
073,patches\real\073_008.png,patches\mask\073_008.png,0
073,patches\real\073_009.png,patches\mask\073_009.png,0
073,patches\real\073_010.png,patches\mask\073_010.png,0
073,patches\real\073_011.png,patches\mask\073_011.png,0
073,patches\real\073_012.png,patches\mask\073_012.png,0
073,patches\real\073_013.png,patches\mask\073_013.png,0
073,patches\real\073_014.png,patches\mask\073_014.png,0
073,patches\real\073_015.png,patches\mask\073_015.png,0
073,patches\real\073_016.png,patches\mask\073_016.png,0
073,patches\real\073_017.png,patches\mask\073_017.png,0
073,patches\real\073_018.png,patches\mask\073_018.png,0
073,patches\real\073_019.png,patches\mask\073_019.png,0
073,patches\real\073_020.png,patches\mask\073_020.png,0
073,patches\real\073_021.png,patches\mask\073_021.png,1
073,patches\real\073_022.png,patches\mask\073_022.png,0
073,patches\real\073_023.png,patches\mask\073_023.png,1
073,patches\real\073_024.png,patches\mask\073_024.png,0
073,patches\real\073_025.png,patches\mask\073_025.png,0
073,patches\real\073_026.png,patches\mask\073_026.png,0
073,patches\real\073_027.png,patches\mask\073_027.png,0
073,patches\real\073_028.png,patches\mask\073_028.png,0
073,patches\real\073_029.png,patches\mask\073_029.png,0
073,patches\real\073_030.png,patches\mask\073_030.png,0
073,patches\real\073_031.png,patches\mask\073_031.png,0
073,patches\real\073_032.png,patches\mask\073_032.png,0
073,patches\real\073_033.png,patches\mask\073_033.png,0
073,patches\real\073_034.png,patches\mask\073_034.png,0
073,patches\real\073_035.png,patches\mask\073_035.png,0
073,patches\real\073_036.png,patches\mask\073_036.png,0
073,patches\real\073_037.png,patches\mask\073_037.png,1
073,patches\real\073_038.png,patches\mask\073_038.png,1
073,patches\real\073_039.png,patches\mask\073_039.png,1
073,patches\real\073_040.png,patches\mask\073_040.png,1
073,patches\real\073_041.png,patches\mask\073_041.png,0
073,patches\real\073_042.png,patches\mask\073_042.png,0
073,patches\real\073_043.png,patches\mask\073_043.png,0
073,patches\real\073_044.png,patches\mask\073_044.png,0
073,patches\real\073_045.png,patches\mask\073_045.png,0
073,patches\real\073_046.png,patches\mask\073_046.png,0
073,patches\real\073_047.png,patches\mask\073_047.png,0
073,patches\real\073_048.png,patches\mask\073_048.png,0
073,patches\real\073_049.png,patches\mask\073_049.png,0
073,patches\real\073_050.png,patches\mask\073_050.png,0
073,patches\real\073_051.png,patches\mask\073_051.png,0
073,patches\real\073_052.png,patches\mask\073_052.png,0
073,patches\real\073_053.png,patches\mask\073_053.png,1
073,patches\real\073_054.png,patches\mask\073_054.png,1
073,patches\real\073_055.png,patches\mask\073_055.png,1
073,patches\real\073_056.png,patches\mask\073_056.png,1
073,patches\real\073_057.png,patches\mask\073_057.png,0
073,patches\real\073_058.png,patches\mask\073_058.png,0
073,patches\real\073_059.png,patches\mask\073_059.png,0
073,patches\real\073_060.png,patches\mask\073_060.png,0
073,patches\real\073_061.png,patches\mask\073_061.png,0
073,patches\real\073_062.png,patches\mask\073_062.png,0
073,patches\real\073_063.png,patches\mask\073_063.png,0
073,patches\real\073_064.png,patches\mask\073_064.png,0
073,patches\real\073_065.png,patches\mask\073_065.png,0
073,patches\real\073_066.png,patches\mask\073_066.png,0
073,patches\real\073_067.png,patches\mask\073_067.png,1
073,patches\real\073_068.png,patches\mask\073_068.png,1
073,patches\real\073_069.png,patches\mask\073_069.png,1
073,patches\real\073_070.png,patches\mask\073_070.png,1
073,patches\real\073_071.png,patches\mask\073_071.png,1
073,patches\real\073_072.png,patches\mask\073_072.png,1
073,patches\real\073_073.png,patches\mask\073_073.png,0
073,patches\real\073_074.png,patches\mask\073_074.png,0
073,patches\real\073_075.png,patches\mask\073_075.png,0
073,patches\real\073_076.png,patches\mask\073_076.png,0
073,patches\real\073_077.png,patches\mask\073_077.png,0
073,patches\real\073_078.png,patches\mask\073_078.png,0
073,patches\real\073_079.png,patches\mask\073_079.png,0
073,patches\real\073_080.png,patches\mask\073_080.png,0
073,patches\real\073_081.png,patches\mask\073_081.png,0
073,patches\real\073_082.png,patches\mask\073_082.png,0
073,patches\real\073_083.png,patches\mask\073_083.png,1
073,patches\real\073_084.png,patches\mask\073_084.png,1
073,patches\real\073_085.png,patches\mask\073_085.png,1
073,patches\real\073_086.png,patches\mask\073_086.png,1
073,patches\real\073_087.png,patches\mask\073_087.png,1
073,patches\real\073_088.png,patches\mask\073_088.png,1
073,patches\real\073_089.png,patches\mask\073_089.png,0
073,patches\real\073_090.png,patches\mask\073_090.png,0
073,patches\real\073_091.png,patches\mask\073_091.png,0
073,patches\real\073_092.png,patches\mask\073_092.png,0
073,patches\real\073_093.png,patches\mask\073_093.png,0
073,patches\real\073_094.png,patches\mask\073_094.png,0
073,patches\real\073_095.png,patches\mask\073_095.png,0
073,patches\real\073_096.png,patches\mask\073_096.png,0
073,patches\real\073_097.png,patches\mask\073_097.png,0
073,patches\real\073_098.png,patches\mask\073_098.png,0
073,patches\real\073_099.png,patches\mask\073_099.png,0
073,patches\real\073_100.png,patches\mask\073_100.png,1
073,patches\real\073_101.png,patches\mask\073_101.png,1
073,patches\real\073_102.png,patches\mask\073_102.png,1
073,patches\real\073_103.png,patches\mask\073_103.png,1
073,patches\real\073_104.png,patches\mask\073_104.png,1
073,patches\real\073_105.png,patches\mask\073_105.png,0
073,patches\real\073_106.png,patches\mask\073_106.png,0
073,patches\real\073_107.png,patches\mask\073_107.png,0
073,patches\real\073_108.png,patches\mask\073_108.png,0
073,patches\real\073_109.png,patches\mask\073_109.png,0
073,patches\real\073_110.png,patches\mask\073_110.png,0
073,patches\real\073_111.png,patches\mask\073_111.png,0
073,patches\real\073_112.png,patches\mask\073_112.png,0
073,patches\real\073_113.png,patches\mask\073_113.png,0
073,patches\real\073_114.png,patches\mask\073_114.png,0
073,patches\real\073_115.png,patches\mask\073_115.png,0
